,,,Src,FinInstrmTp,bseScripCode,ISIN,TckrSymb,,,,,,companyName
,,,BSE,STK,501370,INE695D01021,WALCHPF,,,,,,WALCHAND PEOPLEFIRST LTD.
,,,BSE,STK,501391,INE855A01019,WHBRADY,,,,,,W.H.BRADY & CO.LTD.
,,,BSE,STK,501421,INE314H01012,TECHNVISN,,,,,,TechNVision Ventures Limited
,,,BSE,STK,501423,INE151G01028,SHAILY,,,,,,SHAILY ENGINEERING PLASTICS LT
,,,BSE,STK,501425,INE050A01025,BBTC,,,,,,BOMBAY BURMAH TRADING CORP.LTD
,,,BSE,STK,501430,INE691K01017,BOMBCYC,,,,,,BOMBAY CYCLE & MOTOR AGENCY LT
,,,BSE,STK,501455,INE224A01026,GREAVESCOT,,,,,,GREAVES COTTON LTD.
,,,BSE,STK,501477,INE003F01015,MULLER,,,,,,MULLER & PHIPPS (INDIA) LTD.
,,,BSE,STK,501622,INE492N01022,AMALGAM,,,,,,AMALGAMATED ELECTRICITY CO.LTD
,,,BSE,STK,501700,INE131H01028,INDIANVSH,,,,,,INDIANIVESH LTD.
,,,BSE,STK,501831,INE377E01024,COASTCORP,,,,,,COASTAL CORPORATION LTD.
,,,BSE,STK,501833,INE490A01015,CHOWGULSTM,,,,,,CHOWGULE STEAMSHIPS LTD.
,,,BSE,STK,501848,INE446C01013,GLOBOFFS,,,,,,GLOBAL OFFSHORE SERVICES LTD.
,,,BSE,STK,502015,INE443A01030,ASIIL,,,,,,ASI INDUSTRIES LIMITED
,,,BSE,STK,502090,INE229C01021,SAGCEM,,,,,,SAGAR CEMENTS LTD.
,,,BSE,STK,502133,INE07BK01011,HEMACEM,,,,,,HEMADRI CEMENTS LTD.
,,,BSE,STK,502137,INE583C01021,DECCANCE,,,,,,DECCAN CEMENTS LTD.
,,,BSE,STK,502157,INE347A01017,MANGLMCEM,,,,,,MANGALAM CEMENT LTD.
,,,BSE,STK,502168,INE732C01016,NCLIND,,,,,,NCL INDUSTRIES LTD.
,,,BSE,STK,502175,INE626A01014,SAURASHCEM,,,,,,SAURASHTRA CEMENT LTD.
,,,BSE,STK,502180,INE232A01011,SHREDIGCEM,,,,,,SHREE DIGVIJAY CEMENT CO.LTD.
,,,BSE,STK,502219,INE666D01022,BORORENEW,,,,,,BOROSIL RENEWABLES LIMITED
,,,BSE,STK,502250,INE347D01011,LERTHAI,,,,,,LERTHAI FINANCE LIMITED
,,,BSE,STK,502281,INE094C01011,TRIVENIGQ,,,,,,TRIVENI GLASS LTD.
,,,BSE,STK,502294,INE416N01013,NILACHAL,,,,,,NILACHAL REFRACTORIES LTD.
,,,BSE,STK,502330,INE435A01051,ANDHRAPAP,,,,,,ANDHRA PAPER LIMITED
,,,BSE,STK,502355,INE787D01026,BALKRISIND,,,,,,BALKRISHNA INDUSTRIES LTD.
,,,BSE,STK,502420,INE592A01026,ORIENTPPR,,,,,,ORIENT PAPER & INDUSTRIES LTD.
,,,BSE,STK,502445,INE906D01014,CITADEL,,,,,,CITADEL REALTY AND DEVELOPERS
,,,BSE,STK,502448,INE927A01040,ROLLT,,,,,,ROLLATAINERS LTD.
,,,BSE,STK,502450,INE630A01024,SESHAPAPER,,,,,,SESHASAYEE PAPER & BOARDS LTD.
,,,BSE,STK,502587,INE777A01023,NATHIND,,,,,,NATH INDUSTRIES LIMITED
,,,BSE,STK,502820,INE498A01018,DCM,,,,,,DCM LTD.
,,,BSE,STK,502865,INE518A01013,FORBESCO,,,,,,FORBES & COMPANY LTD.
,,,BSE,STK,502873,INE950C01014,HPCOTTON,,,,,,H.P.COTTON TEXTILE MILLS LTD.
,,,BSE,STK,502893,INE706D01018,UNITEDINT,,,,,,UNITED INTERACTIVE LTD.
,,,BSE,STK,502901,INE462D01034,JAMSHRI,,,,,,JAMSHRI REALTY LIMITED
,,,BSE,STK,502933,INE498G01015,KATRSPG,,,,,,KATARE SPINNING MILLS LTD.
,,,BSE,STK,502937,INE087A01019,KESORAMIND,,,,,,KESORAM INDUSTRIES LTD.
,,,BSE,STK,502958,INE938C01019,LAKSHMIMIL,,,,,,LAKSHMI MILLS COMPANY LTD.
,,,BSE,STK,502986,INE825A01020,VTL,,,,,,VARDHMAN TEXTILES LTD.
,,,BSE,STK,503031,INE138A01028,PENINLAND,,,,,,PENINSULA LAND LTD.
,,,BSE,STK,503092,INE909B01020,PASUSPG,,,,,,PASUPATI SPG.& WVG.MILLS LTD.
,,,BSE,STK,503100,INE211B01039,PHOENIXLTD,,,,,,THE PHOENIX MILLS LTD
,,,BSE,STK,503101,INE182D01020,MARATHON,,,,,,MARATHON NEXTGEN REALTY LTD.
,,,BSE,STK,503162,INE750D01016,RELCHEMQ,,,,,,RELIANCE CHEMOTEX INDUSTRIES L
,,,BSE,STK,503169,INE301D01026,RUBYMILLS,,,,,,RUBY MILLS LTD.
,,,BSE,STK,503229,INE167H01014,SIMPLXREA,,,,,,SIMPLEX REALTY LTD.
,,,BSE,STK,503310,INE665A01038,SWANENERGY,,,,,,SWAN ENERGY LTD.
,,,BSE,STK,503349,INE203D01016,VICTMILL,,,,,,VICTORIA MILLS LTD.
,,,BSE,STK,503624,INE406N01014,ZSVARAJT,,,,,,SVARAJ TRADING & AGENCIES LTD.
,,,BSE,STK,503641,INE945J01027,ZODIACVEN,,,,,,ZODIAC VENTURES LIMITED
,,,BSE,STK,503657,INE255E01030,VEERENRGY,,,,,,VEER ENERGY & INFRASTRUCTURE L
,,,BSE,STK,503663,INE026L01022,TILAK,,,,,,Tilak Ventures Limited
,,,BSE,STK,503675,INE786K01023,WAGEND,,,,,,WAGEND INFRA VENTURE LIMITED
,,,BSE,STK,503681,INE927X01018,ELCIDIN,,,,,,ELCID INVESTMENTS LTD.
,,,BSE,STK,503685,INE828I01019,MEDIAONE,,,,,,MEDIAONE GLOBAL ENTERTAINMENT
,,,BSE,STK,503722,INE629D01020,BANSWRAS,,,,,,BANSWARA SYNTEX LTD.
,,,BSE,STK,503772,INE380D01012,MODWOOL,,,,,,MODELLA WOOLLENS LTD.
,,,BSE,STK,503804,INE204C01024,SHRIDINE,,,,,,SHRI DINESH MILLS LTD.
,,,BSE,STK,503806,INE647A01010,SRF,,,,,,SRF LTD.
,,,BSE,STK,503811,INE076B01028,SIYSIL,,,,,,SIYARAM SILK MILLS LTD.
,,,BSE,STK,503816,INE243N01029,SWADPOL,,,,,,SWADESHI POLYTEX LTD.
,,,BSE,STK,503837,INE796C01011,SHRAJSYNQ,,,,,,SHREE RAJASTHAN SYNTEX LTD.
,,,BSE,STK,503863,INE632A01012,SHRMFGC,,,,,,SHREE MANUFACTURING CO.LTD.
,,,BSE,STK,503960,INE464A01036,BBL,,,,,,BHARAT BIJLEE LTD.
,,,BSE,STK,504000,INE579B01039,ELPROINTL,,,,,,ELPRO INTERNATIONAL LTD.
,,,BSE,STK,504028,INE064H01021,GEE,,,,,,GEE LTD.
,,,BSE,STK,504036,INE835D01023,HIRECT,,,,,,HIND RECTIFIERS LTD.
,,,BSE,STK,504058,INE567A01028,NIPPOBATRY,,,,,,INDO-NATIONAL LTD.
,,,BSE,STK,504067,INE520A01027,ZENSARTECH,,,,,,ZENSAR TECHNOLOGIES LTD.
,,,BSE,STK,504076,INE511D01012,JYOTI,,,,,,JYOTI LTD.
,,,BSE,STK,504080,INE581L01018,JSLINDL,,,,,,JSL INDUSTRIES LTD.
,,,BSE,STK,504084,INE813G01023,KAYCEEI,,,,,,KAYCEE INDUSTRIES LTD.
,,,BSE,STK,504092,INE716F01012,INDOKEM,,,,,,INDOKEM LTD.
,,,BSE,STK,504093,INE795A01017,PANAENERG,,,,,,PANASONIC ENERGY INDIA COMPANY
,,,BSE,STK,504112,INE045B01015,NELCO,,,,,,NELCO LTD.
,,,BSE,STK,504132,INE418E01018,PERMAGN,,,,,,PERMANENT MAGNETS LTD.
,,,BSE,STK,504176,INE783E01023,HIGHENE,,,,,,HIGH ENERGY BATTERIES (INDIA)
,,,BSE,STK,504180,INE502C01039,STDBAT,,,,,,STANDARD BATTERIES LTD.
,,,BSE,STK,504212,INE279A01012,UNIVCABLES,,,,,,UNIVERSAL CABLES LTD.
,,,BSE,STK,504220,INE100D01014,WSI,,,,,,W.S.INDUSTRIES (INDIA) LTD.
,,,BSE,STK,504240,INE872E01016,DLTNCBL,,,,,,DELTON CABLES LTD.
,,,BSE,STK,504258,INE284C01018,LAKSELEC,,,,,,LAKSHMI ELECTRICAL CONTROL SYS
,,,BSE,STK,504273,INE064R01012,MODULEX,,,,,,MODULEX CONSTRUCTION TECHNOLOG
,,,BSE,STK,504286,INE393A01011,DELTAMAGNT,,,,,,DELTA MANUFACTURING LIMITED
,,,BSE,STK,504340,INE180M01033,LONGSPUR,,,,,,Longspur International Venture
,,,BSE,STK,504341,INE206N01018,RELTD,,,,,,RAVINDRA ENERGY LIMITED
,,,BSE,STK,504346,INE713N01013,RRP,,,,,,RRP SEMICONDUCTOR LIMITED
,,,BSE,STK,504351,INE507F01023,EMPOWER,,,,,,EMPOWER INDIA LTD.
,,,BSE,STK,504356,INE017P01014,ZMULTIPU,,,,,,MULTIPURPOSE TRADING & AGENCIE
,,,BSE,STK,504369,INE927M01029,GRANDMA,,,,,,GRANDMA TRADING & AGENCIES LTD
,,,BSE,STK,504378,INE812K01027,NYSSACORP,,,,,,NYSSA CORPORATION LIMITED
,,,BSE,STK,504380,INE952M01019,FLOMIC,,,,,,FLOMIC GLOBAL LOGISTICS LIMITE
,,,BSE,STK,504392,INE537L01010,KRISHNA,,,,,,KRISHNA VENTURES LIMITED
,,,BSE,STK,504605,INE361D01012,UNIABEXAL,,,,,,UNI ABEX ALLOY PRODUCTS LTD.
,,,BSE,STK,504614,INE385C01021,SARDAEN,,,,,,SARDA ENERGY & MINERALS LTD.
,,,BSE,STK,504646,INE106G01014,BGWTATO,,,,,,BHAGWATI AUTOCAST LTD.
,,,BSE,STK,504648,INE089T01023,BOMBWIR,,,,,,BOMBAY WIRE ROPES LTD.
,,,BSE,STK,504731,INE566M01017,AZADIND,,,,,,AZAD INDIA MOBILITY LIMITED
,,,BSE,STK,504741,INE323C01030,INDIANHUME,,,,,,INDIAN HUME PIPE CO.LTD.
,,,BSE,STK,504746,INE359D01024,INLCM,,,,,,INDIAN LINK CHAIN MANUFACTURES
,,,BSE,STK,504786,INE155E01016,INVPRECQ,,,,,,INVESTMENT & PRECISION CASTING
,,,BSE,STK,504810,INE123E01014,INFORTEC,,,,,,INFORMED TECHNOLOGIES INDIA LT
,,,BSE,STK,504840,INE375D01012,KAIRA,,,,,,KAIRA CAN CO.LTD.
,,,BSE,STK,504879,INE569C01020,ORIENTCER,,,,,,ORIENT CERATECH LIMITED
,,,BSE,STK,504882,INE166R01015,NATIONSTD,,,,,,NATIONAL STANDARD (INDIA) LTD.
,,,BSE,STK,504903,INE336C01016,RATHIST,,,,,,RATHI STEEL & POWER LTD.
,,,BSE,STK,504908,INE340F01011,DUNCANENG,,,,,,Duncan Engineering Limited
,,,BSE,STK,504918,INE149K01016,SANDUMA,,,,,,SANDUR MANGANESE & IRON ORES L
,,,BSE,STK,504959,INE755D01015,STOVACQ,,,,,,STOVEC INDUSTRIES LTD.
,,,BSE,STK,504973,INE149A01033,CHOLAHLDNG,,,,,,CHOLAMANDALAM FINANCIAL HOLDIN
,,,BSE,STK,504988,INE380G01015,ZWELCAST,,,,,,WELCAST STEELS LTD.
,,,BSE,STK,505010,INE449A01011,AUTOAXLES,,,,,,AUTOMOTIVE AXLES LTD.
,,,BSE,STK,505029,INE446A01025,ATLASCYCLE,,,,,,ATLAS CYCLES (HARYANA) LTD.
,,,BSE,STK,505036,INE451C01013,ACGL,,,,,,AUTOMOBILE CORPORATION OF GOA
,,,BSE,STK,505075,INE878E01021,SETCO,,,,,,SETCO AUTOMOTIVE LTD.
,,,BSE,STK,505160,INE187D01029,TALBROAUTO,,,,,,TALBROS AUTOMOTIVE COMPONENTS
,,,BSE,STK,505163,INE116C01012,ZFSTEERING,,,,,,Z.F.STEERING GEAR (INDIA) LTD.
,,,BSE,STK,505192,INE294B01019,SMLISUZU,,,,,,SML ISUZU LIMITED
,,,BSE,STK,505196,INE806C01018,TIL,,,,,,TIL LTD.
,,,BSE,STK,505200,INE066A01021,EICHERMOT,,,,,,EICHER MOTORS LTD.
,,,BSE,STK,505212,INE280F01019,JAINEX,,,,,,JAINEX AAMCOL LTD.
,,,BSE,STK,505216,INE782D01027,ALFREDHE,,,,,,ALFRED HERBERT (INDIA) LTD.
,,,BSE,STK,505232,INE232E01013,VELJAN,,,,,,VELJAN DENISON LIMITED
,,,BSE,STK,505242,INE221B01012,DYNAMATECH,,,,,,DYNAMATIC TECHNOLOGIES LTD.
,,,BSE,STK,505250,INE631D01026,GGDPROP,,,,,,G. G. Dandekar Properties Limi
,,,BSE,STK,505255,INE541A01023,GMMPFAUDLR,,,,,,GMM PFAUDLER LTD.
,,,BSE,STK,505283,INE811A01020,KIRLPNU,,,,,,KIRLOSKAR PNEUMATIC CO.LTD.
,,,BSE,STK,505299,INE731D01024,KPT,,,,,,KPT INDUSTRIES LIMITED
,,,BSE,STK,505302,INE718M01022,LAKSHMIEW,,,,,,LAKSHMI ENGINEERING AND WAREHO
,,,BSE,STK,505324,INE867A01022,MANUGRAPH,,,,,,MANUGRAPH INDIA LTD.
,,,BSE,STK,505336,INE098E01026,HARSHILAGR,,,,,,HARSHIL AGROTECH LIMITED
,,,BSE,STK,505343,INE811D01024,MONOT,,,,,,MONOTYPE INDIA LTD.
,,,BSE,STK,505355,INE317F01035,NESCO,,,,,,NESCO LTD.
,,,BSE,STK,505358,INE984B01023,INTEGRAEN,,,,,,INTEGRA ENGINEERING INDIA LTD.
,,,BSE,STK,505368,INE617A01013,SEMAC,,,,,,Semac Construction Limited
,,,BSE,STK,505400,INE435C01024,TEXINFRA,,,,,,TEXMACO INFRASTRUCTURE & HOLDI
,,,BSE,STK,505412,INE274C01019,WENDT,,,,,,WENDT (INDIA) LTD.
,,,BSE,STK,505502,INE953M01033,PSITINFRA,,,,,,PS IT INFRASTRUCTURE & SERVICE
,,,BSE,STK,505504,INE809Q01012,GHVINFRA,,,,,,GHV INFRA PROJECTS LIMITED
,,,BSE,STK,505509,INE688D01026,RESPONIND,,,,,,RESPONSIVE INDUSTRIES LTD.
,,,BSE,STK,505515,INE203N01015,SHYMINV,,,,,,SHYAMKAMAL INVESTMENTS LTD.
,,,BSE,STK,505520,INE721U01011,ZHEMHOLD,,,,,,HEM HOLDINGS & TRADING LTD.
,,,BSE,STK,505523,INE272E01027,MAHACORP,,,,,,MAHARASHTRA CORPORATION LTD.
,,,BSE,STK,505526,INE966A01022,DOLATALGO,,,,,,DOLAT ALGOTECH LIMITED
,,,BSE,STK,505533,INE274F01020,WESTLIFE,,,,,,WESTLIFE FOODWORLD LIMITED
,,,BSE,STK,505537,INE256A01028,ZEEL,,,,,,ZEE ENTERTAINMENT ENTERPRISES
,,,BSE,STK,505590,INE308E01029,SVPGLOB,,,,,,SVP GLOBAL TEXTILES LIMITED
,,,BSE,STK,505650,INE178E01026,SKYLMILAR,,,,,,SKYLINE MILLARS LTD.
,,,BSE,STK,505681,INE469A01019,BIMETAL,,,,,,BIMETAL BEARINGS LTD.
,,,BSE,STK,505688,INE561C01019,BHARATGEAR,,,,,,BHARAT GEARS LTD.
,,,BSE,STK,505690,INE856A01017,BRADYM,,,,,,BRADY & MORRIS ENGINEERING CO.
,,,BSE,STK,505693,INE501N01020,LATIMMETAL,,,,,,La Tim Metal & Industries Limi
,,,BSE,STK,505700,INE205B01031,ELECON,,,,,,ELECON ENGINEERING CO.LTD.
,,,BSE,STK,505710,INE266D01021,GRAUWEIL,,,,,,GRAUER & WEIL (INDIA) LTD.
,,,BSE,STK,505712,INE705G01021,HIMTEK,,,,,,HIM TEKNOFORGE LIMITED
,,,BSE,STK,505714,INE524A01029,GABRIEL,,,,,,GABRIEL INDIA LTD.
,,,BSE,STK,505720,INE688E01024,HERCULES,,,,,,HERCULES HOISTS LTD.
,,,BSE,STK,505725,INE598D01027,AQFINTECH,,,,,,ALGOQUANT FINTECH LIMITED
,,,BSE,STK,505726,INE559A01017,IFBIND,,,,,,IFB INDUSTRIES LTD.
,,,BSE,STK,505729,INE638A01035,SINGER,,,,,,SINGER INDIA LTD.
,,,BSE,STK,505737,INE403C01014,INTLCOMBQ,,,,,,INTERNATIONAL COMBUSTION (INDI
,,,BSE,STK,505744,INE529A01010,FMGOETZE,,,,,,FEDERAL-MOGUL GOETZE (INDIA) L
,,,BSE,STK,505750,INE636D01041,JOSTS,,,,,,JOSTS ENGINEERING CO.LTD.
,,,BSE,STK,505790,INE513A01022,SCHAEFFLER,,,,,,Schaeffler India Limited
,,,BSE,STK,505800,INE384A01010,RANEHOLDIN,,,,,,RANE HOLDINGS LTD.
,,,BSE,STK,505807,INE775R01013,ROLCOEN,,,,,,ROLCON ENGINEERING CO.LTD.
,,,BSE,STK,505827,INE568F01017,SNL,,,,,,SNL BEARINGS LTD.
,,,BSE,STK,505840,INE058D01030,JAIPAN,,,,,,JAIPAN INDUSTRIES LTD.
,,,BSE,STK,505850,INE545L01039,MANCREDIT,,,,,,MANGAL CREDIT AND FINCORP LTD.
,,,BSE,STK,505854,INE391D01019,TRF,,,,,,TRF LTD.
,,,BSE,STK,505872,INE765D01022,WPIL,,,,,,WPIL LTD.
,,,BSE,STK,505890,INE717A01029,KENNAMET,,,,,,KENNAMETAL INDIA LTD.
,,,BSE,STK,505893,INE724D01011,HINDHARD,,,,,,HINDUSTAN HARDY LIMITED
,,,BSE,STK,505978,INE440G01017,TRITONV,,,,,,TRITON VALVES LTD.
,,,BSE,STK,506003,INE618D01015,SUDAI,,,,,,SUDAL INDUSTRIES LTD.
,,,BSE,STK,506022,INE603A01013,PRAKASH,,,,,,PRAKASH INDUSTRIES LTD.
,,,BSE,STK,506074,INE968D01022,ARSHIYA,,,,,,ARSHIYA LIMITED
,,,BSE,STK,506076,INE536A01023,GRINDWELL,,,,,,GRINDWELL NORTON LTD.
,,,BSE,STK,506079,INE651C01018,LAKPRE,,,,,,LAKSHMI PRECISION SCREWS LTD.
,,,BSE,STK,506105,INE441L01015,STANROS,,,,,,STANROSE MAFATLAL INVESTMENTS
,,,BSE,STK,506109,INE727B01026,GENESYS,,,,,,GENESYS INTERNATIONAL CORPORAT
,,,BSE,STK,506128,INE383L01019,PARNAXLAB,,,,,,PARNAX LAB LTD.
,,,BSE,STK,506134,INE512D01028,GOURMET,,,,,,GOURMET GATEWAY INDIA LIMITED
,,,BSE,STK,506146,INE370E01029,VIVIDHA,,,,,,VISAGAR POLYTEX LTD.
,,,BSE,STK,506180,INE668L01013,EMERGENT,,,,,,EMERGENT INDUSTRIAL SOLUTIONS
,,,BSE,STK,506184,INE879E01037,KANANIIND,,,,,,KANANI INDUSTRIES LTD.
,,,BSE,STK,506186,INE403B01016,GCKL,,,,,,GALAXY CLOUD KITCHENS LIMITED
,,,BSE,STK,506194,INE643K01018,ARIHANTSUP,,,,,,ARIHANT SUPERSTRUCTURES LIMITE
,,,BSE,STK,506197,INE416D01022,BLISSGVS,,,,,,BLISS GVS PHARMA LTD.
,,,BSE,STK,506222,INE189B01011,STYRENIX,,,,,,Styrenix Performance Materials
,,,BSE,STK,506235,INE426A01027,ALEMBICLTD,,,,,,ALEMBIC LTD.
,,,BSE,STK,506248,INE275D01022,AMNPLST,,,,,,AMINES & PLASTICIZERS LTD.
,,,BSE,STK,506260,INE489G01022,ANUHPHR,,,,,,ANUH PHARMA LTD.
,,,BSE,STK,506261,INE737D01021,MODISONLTD,,,,,,MODISON LIMITED
,,,BSE,STK,506285,INE462A01022,BAYERCROP,,,,,,BAYER CROPSCIENCE LTD.
,,,BSE,STK,506365,INE320M01019,CHEMOPH,,,,,,CHEMO PHARMA LABORATORIES LTD.
,,,BSE,STK,506390,INE492A01029,HEUBACHIND,,,,,,Heubach Colorants India Limite
,,,BSE,STK,506395,INE169A01031,COROMANDEL,,,,,,COROMANDEL INTERNATIONAL LTD.
,,,BSE,STK,506401,INE288B01029,DEEPAKNTR,,,,,,DEEPAK NITRITE LTD.
,,,BSE,STK,506405,INE505A01010,DMCC,,,,,,DMCC SPECIALITY CHEMICALS LIMI
,,,BSE,STK,506414,INE225B01021,FERMENTA,,,,,,FERMENTA BIOTECH LIMITED
,,,BSE,STK,506480,INE077F01035,GOCLCORP,,,,,,GOCL Corporation Limited
,,,BSE,STK,506520,INE693E01016,JAYCH,,,,,,JAYSHREE CHEMICALS LTD.
,,,BSE,STK,506525,INE138C01024,KANORICHEM,,,,,,KANORIA CHEMICALS & INDUSTRIES
,,,BSE,STK,506528,INE881E01017,KELENRG,,,,,,KELTECH ENERGIES LTD.
,,,BSE,STK,506530,INE060E01018,KEMP,,,,,,KEMP & COMPANY LTD.
,,,BSE,STK,506532,INE265B01019,NITTAGELA,,,,,,NITTA GELATIN INDIA LTD.
,,,BSE,STK,506543,INE468C01017,MPAGI,,,,,,M.P.AGRO INDUSTRIES LTD.
,,,BSE,STK,506579,INE321D01016,OCCL,,,,,,ORIENTAL CARBON & CHEMICALS LT
,,,BSE,STK,506590,INE602A01031,PCBL,,,,,,PCBL Chemical Limited
,,,BSE,STK,506597,INE841D01013,AMAL,,,,,,AMAL LTD.
,,,BSE,STK,506605,INE752B01024,POLYCHEM,,,,,,POLYCHEM LTD.
,,,BSE,STK,506618,INE277B01014,PUNJABCHEM,,,,,,PUNJAB CHEMICALS AND CROP PROT
,,,BSE,STK,506640,INE218N01021,ZR2,,,,,,ZR2 BIOENERGY LIMITED
,,,BSE,STK,506642,INE888C01040,SADHNANIQ,,,,,,SADHANA NITROCHEM LTD.
,,,BSE,STK,506655,INE659A01023,SUDARSCHEM,,,,,,SUDARSHAN CHEMICAL INDUSTRIES
,,,BSE,STK,506680,INE014B01011,TECILCHEM,,,,,,TECIL CHEMICALS & HYDRO POWER
,,,BSE,STK,506685,INE405A01021,ULTRAMAR,,,,,,ULTRAMARINE & PIGMENTS LTD.
,,,BSE,STK,506687,INE687A01016,TRANSPEK,,,,,,TRANSPEK INDUSTRY LTD.
,,,BSE,STK,506690,INE351A01035,UNICHEMLAB,,,,,,UNICHEM LABORATORIES LTD.
,,,BSE,STK,506734,INE741A01011,MYSORPETRO,,,,,,MYSORE PETRO CHEMICALS LTD.
,,,BSE,STK,506767,INE150B01039,ALKYLAMINE,,,,,,ALKYL AMINES CHEMICALS LTD.
,,,BSE,STK,506808,INE400A01014,TUTIALKA,,,,,,TUTICORIN ALKALI CHEMICALS AND
,,,BSE,STK,506820,INE203A01020,ASTRAZEN,,,,,,ASTRAZENECA PHARMA INDIA LTD.
,,,BSE,STK,506852,INE607A01022,PRIMO,,,,,,Primo Chemicals Limited
,,,BSE,STK,506854,INE639B01015,TANFACIND,,,,,,TANFAC INDUSTRIES LTD.
,,,BSE,STK,506858,INE636P01011,GUJPETR,,,,,,GUJARAT PETROSYNTHESE LTD.
,,,BSE,STK,506863,INE716M01034,SWADEIN,,,,,,SWADESHI INDUSTRIES LEASING CO
,,,BSE,STK,506879,INE942C01045,GUJTHEM,,,,,,GUJARAT THEMIS BIOSYN LTD.
,,,BSE,STK,506919,INE987A01010,MAKERSL,,,,,,MAKERS LABORATORIES LTD.
,,,BSE,STK,506943,INE572A01036,JBCHEPHARM,,,,,,J.B.CHEMICALS & PHARMACEUTICAL
,,,BSE,STK,506947,INE334N01018,ADVPETR-B,,,,,,ADVANCE PETROCHEMICALS LTD.
,,,BSE,STK,506975,INE374C01017,RAJSPTR,,,,,,RAJASTHAN PETRO SYNTHETICS LTD
,,,BSE,STK,506979,INE046E01025,APTPACK,,,,,,APT PACKAGING LTD.
,,,BSE,STK,506981,INE472D01017,BLUECHIPT,,,,,,BLUE CHIP TEX INDUSTRIES LTD.
,,,BSE,STK,507155,INE574A01016,JAGAJITIND,,,,,,JAGATJIT INDUSTRIES LTD.
,,,BSE,STK,507180,INE133B01019,KESARENT,,,,,,KESAR ENTERPRISES LTD.
,,,BSE,STK,507205,INE133E01013,TI,,,,,,TILAKNAGAR INDUSTRIES LTD.
,,,BSE,STK,507265,INE044N01021,EMERALL,,,,,,Emerald Leisures Limited
,,,BSE,STK,507300,INE615A01025,RAVALSUGAR,,,,,,The Ravalgaon Sugar Farm Limit
,,,BSE,STK,507315,INE623A01011,SAKHTISUG,,,,,,SAKTHI SUGARS LTD.
,,,BSE,STK,507410,INE711A01022,WALCHANNAG,,,,,,WALCHANDNAGAR INDUSTRIES LTD.
,,,BSE,STK,507438,INE076C01018,IFBAGRO,,,,,,IFB AGRO INDUSTRIES LTD.
,,,BSE,STK,507474,INE991B01010,KFBL,,,,,,KOTHARI FERMENTATION & BIOCHEM
,,,BSE,STK,507486,INE470N01010,CAPRO,,,,,,CAPROLACTAM CHEMICALS LTD.
,,,BSE,STK,507488,INE075D01018,GMBREW,,,,,,G.M.BREWERIES LTD.
,,,BSE,STK,507490,INE625B01014,RANASUG,,,,,,RANA SUGARS LTD.
,,,BSE,STK,507498,INE544C01023,PICCASUG,,,,,,PICCADILY SUGAR & ALLIED INDUS
,,,BSE,STK,507514,INE480C01038,SDBL,,,,,,SOM DISTILLERIES & BREWERIES L
,,,BSE,STK,507526,INE073G01016,ASALCBR,,,,,,ASSOCIATED ALCOHOLS & BREWERIE
,,,BSE,STK,507552,INE976E01023,FOODSIN,,,,,,FOODS & INNS LTD.
,,,BSE,STK,507580,INE043C01018,IVP,,,,,,IVP LTD.
,,,BSE,STK,507598,INE014E01015,KLRFM,,,,,,KOVILPATTI LAKSHMI ROLLER FLOU
,,,BSE,STK,507621,INE588G01021,MLKFOOD,,,,,,MILKFOOD LTD.
,,,BSE,STK,507645,INE339F01021,POLSON,,,,,,POLSON LTD.
,,,BSE,STK,507685,INE075A01022,WIPRO,,,,,,WIPRO LTD.
,,,BSE,STK,507690,INE247F01018,ORIBEVER,,,,,,ORIENT BEVERAGES LTD.
,,,BSE,STK,507717,INE435G01025,DHANUKA,,,,,,DHANUKA AGRITECH LTD.
,,,BSE,STK,507747,INE910C01018,TTKHLTCARE,,,,,,TTK HEALTHCARE LTD.
,,,BSE,STK,507753,INE284B01028,TGVSL,,,,,,TGV SRAAC Limited
,,,BSE,STK,507759,INE891G01011,LIMECHM,,,,,,LIME CHEMICALS LTD.
,,,BSE,STK,507779,INE694E01014,KANPRPLA,,,,,,KANPUR PLASTIPACK LTD.
,,,BSE,STK,507785,INE123C01018,TAINWALCHM,,,,,,TAINWALA CHEMICALS & PLASTICS
,,,BSE,STK,507789,INE048B01035,JAGSNPHARM,,,,,,JAGSONPAL PHARMACEUTICALS LTD.
,,,BSE,STK,507794,INE745B01028,KHAICHEM,,,,,,KHAITAN CHEMICALS & FERTILIZER
,,,BSE,STK,507813,INE296D01010,NOL,,,,,,NATIONAL OXYGEN LTD.
,,,BSE,STK,507815,INE322A01010,GILLETTE,,,,,,GILLETTE INDIA LTD.
,,,BSE,STK,507817,INE469D01013,WIREFABR,,,,,,WIRES & FABRIKS (SA) LTD.
,,,BSE,STK,507828,INE880B01015,ANSALHSG,,,,,,ANSAL HOUSING LIMITED
,,,BSE,STK,507833,INE607B01012,COMPUPN,,,,,,COMPUTER POINT LTD.
,,,BSE,STK,507836,INE435D01014,MCCHRLS-B,,,,,,MAC CHARLES (INDIA) LTD.
,,,BSE,STK,507852,INE757C01021,ADDIND,,,,,,ADDI INDUSTRIES LTD.
,,,BSE,STK,507864,INE746D01014,PIONRINV,,,,,,PIONEER INVESTCORP LTD.
,,,BSE,STK,507872,INE372I01018,ASHNOOR,,,,,,ASHNOOR TEXTILE MILLS LTD.
,,,BSE,STK,507878,INE694A01020,UNITECH,,,,,,UNITECH LTD.
